apparatusId;apparatusVersion;apparatusSensorType;apparatusTubeType;temperature;value;hitsNumber;calibrationFunction;startTime;endTime;latitude;longitude;accuracy;altitude;altitudeAccuracy;endLatitude;endLongitude;endAccuracy;endAltitude;endAltitudeAccuracy;deviceUuid;devicePlatform;deviceVersion;deviceModel;reportUuid;manualReporting;organisationReporting;description;measurementHeight;userId;measurementEnvironment;rain;flightNumber;seatNumber;windowSeat;storm;flightId;refinedLatitude;refinedLongitude;refinedAltitude;refinedEndLatitude;refinedEndLongitude;refinedEndAltitude;departureTime;arrivalTime;airportOrigin;airportDestination;aircraftType;firstLatitude;firstLongitude;midLatitude;midLongitude;lastLatitude;lastLongitude;dateAndTimeOfCreation;qualification;qualificationVotesNumber;reliability;atypical;tags list
3021143173;RiumGm;geiger;J305γβ;21;0.15349905419330998;114;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:26:55.970Z;2025-03-13T19:31:57.128Z;42.6612447;9.4290598;20;91;;42.661193;9.4288256;77.6;91;;25eac9e9f708ad66;android;14;SM-S901B;72050d4e-9dc8-444b-ae25-afb44c78966c;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.741Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.14839666704133522;112;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:21:51.868Z;2025-03-13T19:26:56.073Z;42.6613368;9.4287514;12.019;91;;42.6612447;9.4290598;20;91;;25eac9e9f708ad66;android;14;SM-S901B;ebedb1bb-41b4-4eeb-bbd0-25cb3dfe142c;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.763Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.13035882572675495;100;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:16:50.308Z;2025-03-13T19:21:51.943Z;42.6613268;9.4287526;13.333;91;;42.6613368;9.4287514;12.019;91;;25eac9e9f708ad66;android;14;SM-S901B;1e3b79b2-d10d-4a47-84d8-3db919f59548;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.715Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.1531865196132236;114;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:11:44.156Z;2025-03-13T19:16:45.820Z;42.6612401;9.4289188;15.364;91;;42.6613268;9.4287526;13.333;91;;25eac9e9f708ad66;android;14;SM-S901B;6f23ab9f-b35a-4e08-89b6-176112e79c82;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.232Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.1453773934228954;111;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:06:35.742Z;2025-03-13T19:11:42.339Z;42.6614872;9.4280047;15.352;91;4.4399686;42.6612401;9.4289188;15.364;91;;25eac9e9f708ad66;android;14;SM-S901B;1ce87ffe-47bf-4540-8dac-91c40f4875b8;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.760Z;groundlevel;0;87;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.1486231608501615;113;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:01:24.895Z;2025-03-13T19:06:31.433Z;42.6611765;9.4281813;36.75;91;4.316216;42.6612127;9.4287949;56.1;91;;25eac9e9f708ad66;android;14;SM-S901B;9057ed26-2491-475d-abfe-971c26cce4f0;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.146Z;groundlevel;0;87;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.18432633242923271;134;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T18:56:21.252Z;2025-03-13T19:01:24.992Z;42.6611985;9.4288348;60;91;;42.6611985;9.4288348;60;91;;25eac9e9f708ad66;android;14;SM-S901B;43aefd36-c1d4-4e5f-bbef-5998a465375b;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.748Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.1343949894597389;103;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T18:51:17.104Z;2025-03-13T18:56:20.289Z;42.6611765;9.4281813;36.75;91;4.316216;42.6611985;9.4288348;60;91;;25eac9e9f708ad66;android;14;SM-S901B;4ecc4591-1f6c-4080-9d14-8aeb5a8261ab;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.644Z;groundlevel;0;87;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;19;0.14147535176493276;69;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T17:29:26.442Z;2025-03-13T17:32:41.296Z;42.6617022;9.4285833;43;91;;42.6612241;9.4288275;10.916;91;;25eac9e9f708ad66;android;14;SM-S901B;f3f9470a-2db1-4c24-8575-4b839121fd6e;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:34.307Z;groundlevel;0;86;0;series_30a70fe464fe8d4eb8
3021143173;RiumGm;geiger;J305γβ;17;0.1436433003505396;108;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T17:24:25.294Z;2025-03-13T17:29:26.536Z;42.661252;9.4288821;12.5;91;;42.6617022;9.4285833;43;91;;25eac9e9f708ad66;android;14;SM-S901B;fc9409ca-86d2-440c-b71e-00b6b81156c9;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:34.235Z;groundlevel;0;86;0;series_30a70fe464fe8d4eb8
3021143173;RiumGm;geiger;J305γβ;16;0.15338134583099683;59;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T17:21:18.116Z;2025-03-13T17:23:54.077Z;42.661252;9.4288821;12.5;91;;42.661252;9.4288821;12.5;91;;25eac9e9f708ad66;android;14;SM-S901B;16b40037-0f8c-431f-b43e-de842e0c838c;0;OpenRadiation app 3.0;;0;giocante_1;city;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:36.326Z;groundlevel;0;96;0;series_ebbc5681ef796d6302
3021143173;RiumGm;geiger;J305γβ;16;0.13493114247037058;103;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T17:16:15.988Z;2025-03-13T17:21:18.204Z;42.661252;9.4288821;12.5;91;;42.661252;9.4288821;12.5;91;;25eac9e9f708ad66;android;14;SM-S901B;7d5be835-1a1a-465a-8b1e-ff3f9054c665;0;OpenRadiation app 3.0;;0;giocante_1;city;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:36.323Z;groundlevel;0;96;0;series_ebbc5681ef796d6302
3021143173;RiumGm;geiger;J305γβ;16;0.1383476606011863;105;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T17:11:12.638Z;2025-03-13T17:16:14.573Z;42.661252;9.4288821;12.5;91;;42.661252;9.4288821;12.5;91;;25eac9e9f708ad66;android;14;SM-S901B;efbdafd8-9656-434f-95d0-c794403d12e2;0;OpenRadiation app 3.0;;0;giocante_1;city;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:36.119Z;groundlevel;0;96;0;series_ebbc5681ef796d6302
3021143173;RiumGm;geiger;J305γβ;17;0.12206373757617447;95;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T17:06:10.823Z;2025-03-13T17:11:12.723Z;42.661252;9.4288821;12.5;91;;42.661252;9.4288821;12.5;91;;25eac9e9f708ad66;android;14;SM-S901B;0d74c2a5-0d60-40a4-af4b-679158e2a814;0;OpenRadiation app 3.0;;0;giocante_1;city;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:36.080Z;groundlevel;0;96;0;series_ebbc5681ef796d6302
3021143173;RiumGm;geiger;J305γβ;19;0.13033935248118061;100;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T17:01:04.789Z;2025-03-13T17:06:06.460Z;42.661252;9.4288821;12.5;91;;42.661252;9.4288821;12.5;91;;25eac9e9f708ad66;android;14;SM-S901B;4ebcedbb-6670-4ad3-86ad-a0d202e1bcc6;0;OpenRadiation app 3.0;;0;giocante_1;city;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:35.920Z;groundlevel;0;96;0;series_ebbc5681ef796d6302
3021143173;RiumGm;geiger;J305γβ;22;0.1439843078615322;108;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T16:56:04.231Z;2025-03-13T17:01:04.892Z;42.6612806;9.4289209;10.25;91;;42.661252;9.4288821;12.5;91;;25eac9e9f708ad66;android;14;SM-S901B;ac3304c8-6587-4761-b99d-44f08d36a464;0;OpenRadiation app 3.0;;0;giocante_1;city;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:35.855Z;groundlevel;0;96;0;series_ebbc5681ef796d6302
3021143173;RiumGm;geiger;J305γβ;23;0.17782147950798094;52;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T12:54:13.382Z;2025-03-13T12:56:14.891Z;42.7029019;9.4451407;39.833;44;;42.7022808;9.449528;86.916;45;;25eac9e9f708ad66;android;14;SM-S901B;16e2c311-6911-4bb2-a0b8-824630677811;0;OpenRadiation app 3.0;;1;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:38.196Z;groundlevel;0;96;0;series_4f8cc342cabbedcd7e
3021143173;RiumGm;geiger;J305γβ;23;0.12521663444770637;97;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T12:49:11.375Z;2025-03-13T12:54:13.481Z;42.7034804;9.4453704;24.3;44;;42.7029019;9.4451407;39.833;44;;25eac9e9f708ad66;android;14;SM-S901B;c4f18a3d-742f-4b21-b2e9-a2345555e77c;0;OpenRadiation app 3.0;;1;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:38.104Z;groundlevel;0;96;0;series_4f8cc342cabbedcd7e
3021143173;RiumGm;geiger;J305γβ;22;0.11800145124193503;92;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T12:44:09.316Z;2025-03-13T12:49:09.557Z;42.703471;9.445709;24.3;28;;42.7034804;9.4453704;24.3;44;;25eac9e9f708ad66;android;14;SM-S901B;ef0521a0-8adb-4fc6-bb0c-0c2a639b83a2;0;OpenRadiation app 3.0;;1;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:37.996Z;groundlevel;0;96;0;series_4f8cc342cabbedcd7e
3021143173;RiumGm;geiger;J305γβ;22;0.10112299016893551;82;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T12:39:03.310Z;2025-03-13T12:44:04.638Z;42.703471;9.445709;24.3;28;;42.703471;9.445709;24.3;28;;25eac9e9f708ad66;android;14;SM-S901B;ed1ef10c-ff1e-4599-849d-83fc43d6b7a1;0;OpenRadiation app 3.0;;1;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:37.920Z;groundlevel;0;96;0;series_4f8cc342cabbedcd7e
3021143173;RiumGm;geiger;J305γβ;22;0.10617134514933833;85;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T12:34:00.625Z;2025-03-13T12:39:01.632Z;42.703471;9.445709;24.3;28;;42.703471;9.445709;24.3;28;;25eac9e9f708ad66;android;14;SM-S901B;77bd2d75-b3a4-4f98-ad5d-f3670e1e384e;0;OpenRadiation app 3.0;;1;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:37.793Z;groundlevel;0;96;0;series_4f8cc342cabbedcd7e
3021143173;RiumGm;geiger;J305γβ;22;0.10631324714176318;85;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T12:29:00.004Z;2025-03-13T12:34:00.704Z;42.7038915;9.4456004;34.416;81;10.922615;42.703471;9.445709;24.3;28;;25eac9e9f708ad66;android;14;SM-S901B;1f1c8d93-0cdd-4bed-85d9-4f876aa0f59e;0;OpenRadiation app 3.0;;1;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:37.727Z;groundlevel;0;97;0;series_4f8cc342cabbedcd7e
